longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,135634.0,<1H OCEAN
-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,64589.0,INLAND
-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,358665.0,<1H OCEAN
-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396,428499.07,NEAR BAY
-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,137294.0,NEAR BAY
-122.31,37.56,45.0,1792.0,301.0,829.0,318.0,4.9013,325183.04,NEAR OCEAN
-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,225844.0,<1H OCEAN
-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594,227020.01,<1H OCEAN
-121.52,38.9,32.0,1650.0,313.0,802.0,284.0,2.9048,101382.0,INLAND
-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,468311.36,<1H OCEAN
-120.98,37.64,39.0,2617.0,659.0,2052.0,642.0,1.6952,75504.0,INLAND
-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,298526.04,<1H OCEAN
-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,368778.04,<1H OCEAN
-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324,305067.0,<1H OCEAN
-121.63,37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,143440.0,<1H OCEAN
-117.89,33.77,29.0,2577.0,445.0,1849.0,470.0,4.4732,192443.0,<1H OCEAN
-118.24,34.15,7.0,2063.0,670.0,1892.0,643.0,1.7301,194120.0,<1H OCEAN
-122.06,37.96,37.0,1784.0,313.0,788.0,304.0,4.2917,184611.0,NEAR BAY
-119.85,36.76,10.0,2067.0,450.0,845.0,354.0,1.8214,67103.0,INLAND
-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,159373.0,<1H OCEAN
-123.73,39.17,20.0,4620.0,1042.0,1745.0,794.0,2.375,121553.0,NEAR OCEAN
-121.4,36.84,40.0,2352.0,536.0,1430.0,535.0,3.0912,158977.0,INLAND
-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,175532.0,NEAR OCEAN
-119.62,36.56,30.0,1722.0,372.0,1467.0,403.0,1.8878,56876.0,INLAND
-118.81,34.25,4.0,9147.0,1827.0,3950.0,1661.0,5.716,290351.06,<1H OCEAN
-117.1,33.0,5.0,15502.0,2613.0,7417.0,2358.0,5.9094,277938.01,<1H OCEAN
-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.674,421196.45,<1H OCEAN
-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,165519.0,<1H OCEAN
-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,92663.0,INLAND
-118.0,34.13,35.0,1005.0,224.0,742.0,221.0,3.5481,166659.0,INLAND
-118.35,33.91,19.0,1949.0,559.0,1282.0,498.0,2.7813,225241.0,<1H OCEAN
-118.98,35.37,36.0,1562.0,398.0,1223.0,329.0,0.9675,50289.0,INLAND
-117.9,33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,459395.57,<1H OCEAN
-121.65,39.16,16.0,5022.0,1103.0,2087.0,956.0,2.3963,90341.0,INLAND
-119.81,36.6,24.0,2246.0,462.0,1291.0,394.0,2.4006,68230.0,INLAND
-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,278384.0,INLAND
-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,117402.0,INLAND
-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,150536.0,<1H OCEAN
-118.32,34.07,52.0,2156.0,306.0,861.0,311.0,8.8062,462730.47,<1H OCEAN
-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,490673.9,NEAR BAY
-116.53,33.78,18.0,2547.0,463.0,411.0,214.0,2.5489,167088.0,INLAND
-120.99,39.22,16.0,1497.0,275.0,737.0,243.0,2.8942,132945.0,INLAND
-116.47,34.07,22.0,5473.0,1234.0,2581.0,1098.0,1.9375,89836.0,INLAND
-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,94429.0,NEAR BAY
-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,74384.0,INLAND
-118.26,33.97,46.0,1086.0,249.0,880.0,250.0,1.5962,98997.0,<1H OCEAN
-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,305822.05,NEAR OCEAN
-118.55,34.28,16.0,8879.0,,3468.0,1200.0,8.1125,400824.01,<1H OCEAN
-117.86,33.84,19.0,1725.0,392.0,920.0,400.0,3.0087,199173.0,<1H OCEAN
-117.78,33.78,6.0,9792.0,1283.0,3744.0,1179.0,10.1714,466162.21,<1H OCEAN
-121.86,37.41,16.0,2938.0,589.0,1718.0,568.0,5.5073,253908.0,<1H OCEAN
-117.58,34.11,14.0,11635.0,2055.0,6443.0,2009.0,4.7547,166703.0,INLAND
-118.02,34.12,38.0,1778.0,288.0,870.0,281.0,6.5784,408926.21,INLAND
-117.08,32.93,5.0,14944.0,2490.0,6600.0,2407.0,6.0857,269764.01,<1H OCEAN
-117.62,34.02,16.0,2040.0,325.0,1207.0,324.0,5.0431,155499.0,INLAND
-117.25,32.86,27.0,2530.0,469.0,594.0,326.0,7.2821,450680.37,NEAR OCEAN
-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,119525.0,INLAND
-118.45,33.96,36.0,2723.0,547.0,1090.0,519.0,6.3267,442737.4,<1H OCEAN
-119.79,36.77,30.0,1610.0,410.0,1000.0,397.0,2.0357,64626.0,INLAND
-118.2,33.92,42.0,1411.0,314.0,1432.0,322.0,3.0871,143852.0,<1H OCEAN
-118.33,34.16,23.0,1359.0,428.0,770.0,380.0,3.4016,276806.03,<1H OCEAN
-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,107537.0,<1H OCEAN
-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,67040.0,INLAND
-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,237841.0,<1H OCEAN
-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,206462.0,<1H OCEAN
-121.24,38.75,5.0,9137.0,1368.0,3667.0,1294.0,5.4896,214950.0,INLAND
-118.91,36.79,19.0,1616.0,324.0,187.0,80.0,3.7857,98272.0,INLAND
-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,67850.0,INLAND
-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,326289.02,NEAR OCEAN
-123.2,39.15,27.0,990.0,238.0,592.0,225.0,2.0074,119728.0,<1H OCEAN
-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,366293.12,NEAR BAY
-117.29,33.05,28.0,1146.0,338.0,672.0,292.0,3.1667,278140.11,NEAR OCEAN
-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,486210.67,<1H OCEAN
-118.24,33.99,28.0,312.0,89.0,498.0,87.0,2.4107,113404.0,<1H OCEAN
-117.92,33.77,28.0,3614.0,960.0,3282.0,889.0,3.522,177949.0,<1H OCEAN
-118.16,33.86,26.0,6607.0,1663.0,4066.0,1558.0,2.5068,173480.0,<1H OCEAN
-122.16,37.71,36.0,666.0,132.0,366.0,134.0,3.4643,171583.0,NEAR BAY
-119.67,36.82,2.0,2579.0,376.0,1133.0,342.0,4.5577,122481.0,INLAND
-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6.1244,394189.18,NEAR OCEAN
-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,278016.0,<1H OCEAN
-117.61,33.63,2.0,4678.0,817.0,1970.0,712.0,6.1078,306944.04,<1H OCEAN
-118.28,33.96,23.0,1983.0,611.0,2048.0,600.0,1.5313,114324.0,<1H OCEAN
-117.89,33.85,18.0,2036.0,414.0,1292.0,380.0,3.875,193675.0,<1H OCEAN
-121.77,36.93,24.0,1943.0,447.0,1844.0,461.0,3.0192,167875.0,<1H OCEAN
-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,100259.0,INLAND
-118.26,33.85,25.0,2324.0,326.0,1087.0,328.0,5.293,251471.0,<1H OCEAN
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,101603.0,NEAR BAY
-122.54,37.96,44.0,1552.0,204.0,596.0,208.0,10.129,498828.98,NEAR BAY
-124.16,40.8,52.0,2416.0,618.0,1150.0,571.0,1.7308,90742.0,NEAR OCEAN
-120.45,34.66,7.0,3329.0,504.0,1462.0,452.0,4.7875,219728.02,NEAR OCEAN
-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375,135923.0,<1H OCEAN
-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,144486.0,<1H OCEAN
-118.42,34.0,33.0,1139.0,299.0,734.0,257.0,3.2708,334067.03,<1H OCEAN
-119.35,36.52,39.0,3027.0,608.0,2199.0,592.0,2.6445,71671.0,INLAND
-121.84,37.29,4.0,2937.0,648.0,1780.0,665.0,4.3851,205386.0,<1H OCEAN
-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,87409.0,INLAND
-122.42,37.77,52.0,4226.0,1315.0,2619.0,1242.0,2.5755,327166.06,NEAR BAY
-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,474989.55,<1H OCEAN
-121.53,38.58,33.0,4988.0,1169.0,2414.0,1075.0,1.9728,89730.0,INLAND
-121.23,37.8,11.0,2451.0,665.0,1155.0,533.0,2.2254,119163.0,INLAND
-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061,341488.07,<1H OCEAN
-121.0,37.6,22.0,4412.0,925.0,3116.0,817.0,2.6899,111700.0,INLAND
-118.07,34.17,36.0,2415.0,394.0,1215.0,413.0,5.5418,357534.03,INLAND
-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741,309127.02,<1H OCEAN
-121.78,37.23,18.0,1747.0,317.0,1055.0,285.0,5.898,263428.01,<1H OCEAN
-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,248411.0,<1H OCEAN
-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,92675.0,INLAND
-118.16,33.84,36.0,2831.0,573.0,1462.0,569.0,3.8646,221034.0,<1H OCEAN
-118.04,34.12,44.0,2007.0,288.0,921.0,307.0,6.5989,399939.16,INLAND
-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2.8929,156142.0,NEAR BAY
-117.8,34.05,5.0,4536.0,1178.0,2485.0,909.0,4.1118,210821.0,<1H OCEAN
-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694,98506.0,INLAND
-121.8,36.72,14.0,2493.0,407.0,1296.0,418.0,5.4508,270183.0,<1H OCEAN
-122.02,37.58,15.0,3052.0,760.0,2097.0,728.0,3.3617,225345.0,NEAR BAY
-119.32,36.19,11.0,1281.0,291.0,861.0,313.0,1.0962,54902.0,INLAND
-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,217789.0,NEAR OCEAN
-117.91,33.75,8.0,2346.0,679.0,3842.0,674.0,3.0635,175072.0,<1H OCEAN
-118.13,34.02,38.0,1243.0,310.0,788.0,286.0,2.5852,181776.0,<1H OCEAN
-118.12,34.7,7.0,4915.0,885.0,2833.0,874.0,4.3229,141121.0,INLAND
-122.41,37.75,52.0,2164.0,606.0,2034.0,513.0,2.0325,243495.0,NEAR BAY
-118.26,34.09,51.0,1532.0,366.0,669.0,333.0,3.6434,237644.01,<1H OCEAN
-122.29,37.92,36.0,1450.0,235.0,568.0,234.0,6.0,324428.02,NEAR BAY
-117.43,34.1,34.0,1345.0,265.0,834.0,290.0,3.7011,105297.0,INLAND
-117.9,33.71,16.0,4208.0,630.0,2592.0,662.0,6.1966,289190.02,<1H OCEAN
-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,414873.35,<1H OCEAN
-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879,123600.0,<1H OCEAN
-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,128398.0,INLAND
-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,91836.0,<1H OCEAN
-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,273488.0,NEAR OCEAN
-122.04,37.95,29.0,866.0,138.0,341.0,133.0,4.7188,223314.0,NEAR BAY
-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,90491.0,INLAND
-118.26,33.9,38.0,1566.0,318.0,981.0,318.0,4.0234,149834.01,<1H OCEAN
-120.45,34.94,24.0,1702.0,447.0,1240.0,417.0,2.4091,127676.0,<1H OCEAN
-117.24,33.18,19.0,3337.0,565.0,1646.0,554.0,5.0195,234484.0,<1H OCEAN
-118.15,34.18,46.0,2230.0,488.0,1985.0,456.0,2.2328,158000.0,<1H OCEAN
-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227,418920.34,NEAR BAY
-117.95,33.78,9.0,3553.0,1035.0,2017.0,986.0,2.9726,187210.0,<1H OCEAN
-119.05,34.13,12.0,57.0,22.0,69.0,15.0,5.0066,303636.13,NEAR OCEAN
-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,1.9556,103462.0,<1H OCEAN
-120.98,37.69,18.0,3176.0,468.0,1296.0,471.0,5.5684,202116.0,INLAND
-118.27,34.05,52.0,1292.0,864.0,2081.0,724.0,0.9563,246952.04,<1H OCEAN
-122.41,37.8,52.0,1866.0,748.0,2957.0,710.0,1.8295,238556.05,NEAR BAY
-117.98,33.99,26.0,3343.0,455.0,1429.0,457.0,7.0778,372547.04,<1H OCEAN
-121.93,37.31,26.0,2182.0,704.0,1638.0,704.0,2.8981,208736.0,<1H OCEAN
-121.44,38.61,33.0,1591.0,466.0,1000.0,418.0,1.0467,72326.0,INLAND
-118.28,34.76,19.0,3430.0,601.0,1817.0,571.0,4.7875,138606.0,INLAND
-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491,163336.0,<1H OCEAN
-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3.0587,111441.0,INLAND
-118.21,34.05,45.0,2146.0,607.0,2868.0,625.0,2.121,144865.0,<1H OCEAN
-121.22,37.8,37.0,1038.0,222.0,521.0,211.0,2.125,108202.0,INLAND
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,405392.14,NEAR BAY
-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,239313.08,<1H OCEAN
-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,119676.0,<1H OCEAN
-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,241039.0,NEAR OCEAN
-118.25,34.23,41.0,1979.0,496.0,1157.0,459.0,4.4083,271579.02,<1H OCEAN
-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,145988.0,NEAR OCEAN
-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,157033.0,INLAND
-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,119188.0,INLAND
-117.12,32.7,36.0,1011.0,253.0,763.0,226.0,1.8187,83200.0,NEAR OCEAN
-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,185525.0,<1H OCEAN
-118.15,33.88,24.0,4232.0,1092.0,2688.0,1035.0,2.52,178321.0,<1H OCEAN
-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,335071.09,NEAR BAY
-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,280678.0,INLAND
-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,79853.0,INLAND
-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,245805.0,NEAR BAY
-122.53,37.97,52.0,1560.0,451.0,700.0,419.0,2.5125,215679.01,NEAR BAY
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,119805.0,NEAR BAY
-117.29,34.15,42.0,1811.0,345.0,856.0,352.0,2.9667,92965.0,INLAND
-117.98,33.68,24.0,4177.0,,1704.0,606.0,6.2473,282493.0,<1H OCEAN
-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,196541.0,NEAR BAY
-117.98,33.71,24.0,3430.0,548.0,1601.0,512.0,5.6825,268174.0,<1H OCEAN
-118.34,35.27,10.0,2939.0,605.0,1167.0,446.0,2.3917,82499.0,INLAND
-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288,134815.0,INLAND
-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,191453.0,<1H OCEAN
-121.5,38.58,5.0,761.0,306.0,2031.0,295.0,0.7526,150195.0,INLAND
-118.3,34.19,52.0,1704.0,277.0,746.0,262.0,4.7986,317069.02,<1H OCEAN
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,306032.0,INLAND
-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,3.2171,228976.0,<1H OCEAN
-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,159155.0,INLAND
-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,76927.0,INLAND
-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,60681.0,INLAND
-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,488935.83,<1H OCEAN
-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,146774.0,<1H OCEAN
-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,224653.01,NEAR OCEAN
-122.3,37.56,36.0,1379.0,228.0,750.0,227.0,5.5381,335157.01,NEAR OCEAN
-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,49810.0,INLAND
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,123651.0,NEAR BAY
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,345533.09,NEAR OCEAN
-121.57,39.76,20.0,1384.0,257.0,557.0,232.0,2.0882,84002.0,INLAND
-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,53479.0,INLAND
-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,242600.0,<1H OCEAN
-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538,237638.0,NEAR OCEAN
-118.43,37.4,19.0,2460.0,405.0,1225.0,425.0,4.1576,139447.0,INLAND
-117.29,34.12,47.0,1648.0,432.0,1308.0,385.0,1.2069,70524.0,INLAND
-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,254367.02,<1H OCEAN
-117.38,34.12,17.0,5959.0,1208.0,4115.0,1088.0,2.4053,114939.0,INLAND
-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,205472.0,<1H OCEAN
-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,61316.0,INLAND
-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,4.58,231332.0,<1H OCEAN
-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,95681.0,INLAND
-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861,142292.0,NEAR OCEAN
-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,323509.0,<1H OCEAN
-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,307108.04,NEAR BAY
-121.91,36.59,31.0,2034.0,335.0,966.0,322.0,4.6964,282248.0,NEAR OCEAN
-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,144929.0,<1H OCEAN
-117.59,33.67,29.0,1223.0,215.0,633.0,204.0,6.5143,347543.18,<1H OCEAN
-118.33,33.91,39.0,1224.0,312.0,1106.0,333.0,3.3491,182739.0,<1H OCEAN
-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.5812,246560.0,<1H OCEAN
-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,332822.01,NEAR BAY
-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643,476703.7,NEAR BAY
-118.39,34.17,26.0,3345.0,818.0,1599.0,773.0,3.3516,267014.01,<1H OCEAN
-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,117012.0,INLAND
-124.14,40.78,35.0,2426.0,423.0,982.0,432.0,3.4219,93725.0,NEAR OCEAN
-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,216140.0,<1H OCEAN
-122.41,37.75,52.0,3065.0,622.0,1405.0,606.0,3.7813,280029.0,NEAR BAY
-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,147552.0,INLAND
-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,141272.0,INLAND
-121.91,37.29,36.0,945.0,149.0,371.0,158.0,5.6266,321571.04,<1H OCEAN
-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,54427.0,INLAND
-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,380765.08,<1H OCEAN
-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,146408.0,INLAND
-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7.5674,321806.04,<1H OCEAN
-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,238136.0,NEAR OCEAN
-118.2,33.93,40.0,1929.0,417.0,1780.0,419.0,3.4402,150308.0,<1H OCEAN
-121.91,36.62,40.0,1292.0,271.0,504.0,230.0,2.475,223639.0,<1H OCEAN
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,170777.0,<1H OCEAN
-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,290340.0,<1H OCEAN
-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,108294.0,<1H OCEAN
-118.19,34.02,40.0,474.0,124.0,546.0,121.0,2.3438,138727.0,<1H OCEAN
-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,186699.0,INLAND
-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,202687.01,<1H OCEAN
-121.71,38.72,32.0,710.0,155.0,550.0,154.0,2.8882,112445.0,INLAND
-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,281254.01,INLAND
-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,166897.0,<1H OCEAN
-118.25,34.01,43.0,1575.0,475.0,1980.0,469.0,1.7425,105688.0,<1H OCEAN
-117.79,35.21,4.0,2.0,2.0,6.0,2.0,2.375,206304.2,INLAND
-118.24,34.03,52.0,142.0,47.0,137.0,45.0,1.8333,173898.01,<1H OCEAN
-120.99,37.66,46.0,1750.0,347.0,754.0,356.0,2.9137,114064.0,INLAND
-122.56,37.97,52.0,1833.0,324.0,735.0,306.0,4.6944,336698.04,NEAR BAY
-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,301136.05,NEAR BAY
-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,336858.02,INLAND
-118.43,33.99,43.0,2483.0,548.0,1212.0,493.0,4.0189,343666.06,<1H OCEAN
-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571,61010.0,INLAND
-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,116654.0,<1H OCEAN
-118.15,34.11,52.0,1000.0,192.0,363.0,158.0,4.2981,245538.0,<1H OCEAN
-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,244805.0,NEAR OCEAN
-118.87,34.2,26.0,1924.0,245.0,775.0,244.0,7.001,360323.03,<1H OCEAN
-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,285608.0,NEAR OCEAN
-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111,310117.01,NEAR OCEAN
-118.95,34.17,23.0,2630.0,404.0,1184.0,385.0,5.2955,321812.09,<1H OCEAN
-122.72,38.45,41.0,1743.0,373.0,780.0,357.0,3.1467,170733.0,<1H OCEAN
-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,191604.0,<1H OCEAN
-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,179262.0,INLAND
-119.19,34.22,26.0,3175.0,736.0,2460.0,775.0,3.125,203739.0,NEAR OCEAN
-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167,98429.0,INLAND
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,89643.0,INLAND
-121.91,36.6,35.0,2605.0,410.0,1110.0,406.0,5.5519,334018.02,NEAR OCEAN
-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527,264362.04,<1H OCEAN
-121.28,38.14,38.0,2803.0,500.0,1223.0,509.0,4.119,153262.0,INLAND
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,225929.01,<1H OCEAN
-117.13,32.96,15.0,2267.0,292.0,1180.0,289.0,6.712,277787.0,<1H OCEAN
-122.38,41.43,45.0,2245.0,448.0,1155.0,421.0,1.6509,61873.0,INLAND
-122.04,37.99,36.0,2765.0,495.0,1478.0,441.0,4.125,160330.0,NEAR BAY
-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,137801.0,INLAND
-122.31,37.56,45.0,1685.0,321.0,815.0,314.0,4.2955,307370.02,NEAR OCEAN
-118.28,33.82,30.0,3615.0,760.0,2813.0,752.0,5.3849,247499.03,<1H OCEAN
-122.64,38.25,31.0,2554.0,515.0,1507.0,533.0,3.8,210363.01,<1H OCEAN
-118.27,34.16,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,235524.0,<1H OCEAN
-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,133822.0,NEAR OCEAN
-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,343853.09,NEAR BAY
-118.11,34.01,41.0,815.0,252.0,775.0,231.0,2.2847,167761.0,<1H OCEAN
-118.23,34.09,41.0,438.0,201.0,690.0,161.0,2.0476,156769.0,<1H OCEAN
-118.2,33.94,44.0,1413.0,298.0,1200.0,307.0,3.5125,158894.0,<1H OCEAN
-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818,357089.03,<1H OCEAN
-118.2,33.94,45.0,1818.0,408.0,1705.0,373.0,4.0441,160959.0,<1H OCEAN
-122.87,38.61,23.0,2676.0,521.0,1456.0,500.0,3.7361,194074.0,<1H OCEAN
-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,159658.0,<1H OCEAN
-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,500001.0,NEAR OCEAN
-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194,173808.0,<1H OCEAN
-122.36,37.92,52.0,215.0,41.0,126.0,43.0,1.3929,129415.01,NEAR BAY
-118.44,34.18,36.0,2077.0,496.0,1206.0,528.0,2.2326,213381.0,<1H OCEAN
-117.81,33.63,17.0,4477.0,610.0,1798.0,612.0,8.1093,357175.02,<1H OCEAN
-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3.436,137066.0,NEAR BAY
-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,134130.0,NEAR OCEAN
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,62800.0,INLAND
-124.16,40.78,50.0,2285.0,403.0,837.0,353.0,2.5417,93113.01,NEAR OCEAN
-118.35,34.13,39.0,1610.0,278.0,511.0,278.0,4.3333,430766.19,<1H OCEAN
-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,365607.1,NEAR BAY
